file	line	surface	text
scripts/setup/tour.js	1002	html-content	                 <div class="lancer-dialog-header">                     <div class="lancer-dialog-title">PLACE A TOKEN</div>                     <div class="lancer-dialog-subtitle">The TAH tour needs a mech token.</div>                 </div>                 <p style="padding: 4px 6px;">Drop a player mech onto the scene and select it, then click Continue. Talents, Frame and mounts are mech-only, so an NPC won't do, and an unequipped mech leaves the weapon steps with nothing to point at.</p>             
scripts/setup/tour.js	1109	html-content	<p style="padding:6px 8px;">Token Action HUD is off. Enable it for the tour?</p>
scripts/setup/version-check.js	123	dialog-title	${module.title} Update
scripts/socket.js	514	notification	${payload.requestingUserName} requested a system scan of ${payload.targetName}.
scripts/socket.js	551	notification	Journal entry created for ${payload.targetName}
scripts/socket.js	557	notification	Journal entry request declined
scripts/socket.js	526	dialog-title	Journal Entry Request
scripts/socket.js	546	ui-label	Create Journal Entry
scripts/socket.js	556	ui-label	Decline
scripts/socket.js	539	placeholder	Leave empty for auto-generated name
scripts/tah/action-wheel.js	115	notification	Enable the Token Action HUD to use the action wheel.
scripts/tah/action-wheel.js	133	notification	No favorite actions yet. Mark actions with Ctrl+Right-click in the Token Action HUD.
scripts/tah/favorites.js	80	ui-label	Wheel ${wheel}
scripts/tah/favorites.js	83	ui-label	Remove
scripts/tah/glossary-panel.js	46	placeholder	Search by name…
scripts/tah/hud.js	1358	notification	${actionName} is locked on ${this._actor.name}. Firing anyway.
scripts/tah/hud.js	3513	notification	All copies of this reserve are already used.
scripts/tah/hud.js	3667	notification	${power.name} has no uses left.
scripts/tah/hud.js	3713	notification	All powers of this bond are unlocked.
scripts/tah/hud.js	4655	notification	Linked item not found: ${entry.linkedItemUuid}
scripts/tah/hud.js	279	dialog-title	Link Narrative HUD
scripts/tah/hud.js	2177	dialog-title	Basic Tech
scripts/tah/hud.js	2466	dialog-title	Basic Tech
scripts/tah/hud.js	2467	dialog-title	Scan
scripts/tah/hud.js	2468	dialog-title	Lock On
scripts/tah/hud.js	2469	dialog-title	Bolster
scripts/tah/hud.js	2699	dialog-title	Other Skill
scripts/tah/hud.js	2822	dialog-title	FULL REPAIR
scripts/tah/hud.js	2847	dialog-title	LINK TO TOKEN
scripts/tah/hud.js	2908	dialog-title	KNOCKBACK
scripts/tah/hud.js	2972	dialog-title	${rangeType} Breakdown
scripts/tah/hud.js	3732	dialog-title	Unlock Power
scripts/tah/hud.js	4938	dialog-title	Add Macro
scripts/tah/hud.js	284	ui-label	Link
scripts/tah/hud.js	295	ui-label	Unlink
scripts/tah/hud.js	303	ui-label	Cancel
scripts/tah/hud.js	590	ui-label	Unknown
scripts/tah/hud.js	2005	ui-label	Actions
scripts/tah/hud.js	2010	ui-label	Basic
scripts/tah/hud.js	2015	ui-label	Overcharge
scripts/tah/hud.js	2016	ui-label	Quick
scripts/tah/hud.js	2019	ui-label	Full
scripts/tah/hud.js	2023	ui-label	Attacks
scripts/tah/hud.js	2024	ui-label	Quick Actions
scripts/tah/hud.js	2025	ui-label	Full Actions
scripts/tah/hud.js	2026	ui-label	Reaction
scripts/tah/hud.js	2027	ui-label	Protocol
scripts/tah/hud.js	2028	ui-label	Free Actions
scripts/tah/hud.js	2038	ui-label	Deactivate
scripts/tah/hud.js	2066	ui-label	Resources
scripts/tah/hud.js	2116	ui-label	Activation
scripts/tah/hud.js	2128	ui-label	Recall
scripts/tah/hud.js	2165	ui-label	Tools
scripts/tah/hud.js	2167	ui-label	Basic Attack
scripts/tah/hud.js	2174	ui-label	Basic Tech
scripts/tah/hud.js	2181	ui-label	Damage
scripts/tah/hud.js	2189	ui-label	Actions
scripts/tah/hud.js	2207	ui-label	Reload
scripts/tah/hud.js	2215	ui-label	Actions
scripts/tah/hud.js	2220	ui-label	Basic
scripts/tah/hud.js	2225	ui-label	Full
scripts/tah/hud.js	2229	ui-label	Attacks
scripts/tah/hud.js	2230	ui-label	Quick Actions
scripts/tah/hud.js	2231	ui-label	Full Actions
scripts/tah/hud.js	2232	ui-label	Reaction
scripts/tah/hud.js	2233	ui-label	Protocol
scripts/tah/hud.js	2234	ui-label	Free Actions
scripts/tah/hud.js	2244	ui-label	Deployables
scripts/tah/hud.js	2251	ui-label	Deploy Item
scripts/tah/hud.js	2252	ui-label	Recall Item
scripts/tah/hud.js	2254	ui-label	Link/Unlink Actor
scripts/tah/hud.js	2258	ui-label	Deployables
scripts/tah/hud.js	2356	ui-label	Attacks
scripts/tah/hud.js	2360	ui-label	Skirmish
scripts/tah/hud.js	2361	ui-label	Barrage
scripts/tah/hud.js	2364	ui-label	Improvised Attack
scripts/tah/hud.js	2367	ui-label	Fight
scripts/tah/hud.js	2369	ui-label	Tools
scripts/tah/hud.js	2370	ui-label	Basic Attack
scripts/tah/hud.js	2371	ui-label	Damage
scripts/tah/hud.js	2372	ui-label	Throw Weapon
scripts/tah/hud.js	2373	ui-label	Pickup Weapon
scripts/tah/hud.js	2393	ui-label	Weapons
scripts/tah/hud.js	2407	ui-label	${mount.type} Mount
scripts/tah/hud.js	2410	ui-label	<span style="${MUTED}">Locked</span>
scripts/tah/hud.js	2431	ui-label	<span style="${MUTED}">Empty</span>
scripts/tah/hud.js	2446	ui-label	Tech
scripts/tah/hud.js	2457	ui-label	Tech
scripts/tah/hud.js	2462	ui-label	Basic
scripts/tah/hud.js	2466	ui-label	Basic Tech
scripts/tah/hud.js	2467	ui-label	Scan
scripts/tah/hud.js	2468	ui-label	Lock On
scripts/tah/hud.js	2469	ui-label	Bolster
scripts/tah/hud.js	2470	ui-label	Invade
scripts/tah/hud.js	2473	ui-label	Invades
scripts/tah/hud.js	2474	ui-label	Quick Tech
scripts/tah/hud.js	2475	ui-label	Full Tech
scripts/tah/hud.js	2484	ui-label	Invades
scripts/tah/hud.js	2516	ui-label	Standing Up
scripts/tah/hud.js	2519	ui-label	Self Destruct
scripts/tah/hud.js	2523	ui-label	Quick Actions
scripts/tah/hud.js	2525	ui-label	Basic
scripts/tah/hud.js	2541	ui-label	Stabilize
scripts/tah/hud.js	2545	ui-label	Full Action
scripts/tah/hud.js	2547	ui-label	Basic
scripts/tah/hud.js	2555	ui-label	Reactions
scripts/tah/hud.js	2589	ui-label	Protocols
scripts/tah/hud.js	2602	ui-label	Free Actions
scripts/tah/hud.js	2617	ui-label	Hull
scripts/tah/hud.js	2618	ui-label	Agility
scripts/tah/hud.js	2619	ui-label	Systems
scripts/tah/hud.js	2620	ui-label	Engineering
scripts/tah/hud.js	2621	ui-label	Grit
scripts/tah/hud.js	2622	ui-label	Tier
scripts/tah/hud.js	2637	ui-label	Contest
scripts/tah/hud.js	2644	ui-label	Force Check
scripts/tah/hud.js	2689	ui-label	Other Skill
scripts/tah/hud.js	2713	ui-label	Skills
scripts/tah/hud.js	2723	ui-label	Attributes
scripts/tah/hud.js	2727	ui-label	Skills
scripts/tah/hud.js	2728	ui-label	Triggers
scripts/tah/hud.js	2737	ui-label	Glossary
scripts/tah/hud.js	2738	ui-label	Effect Manager
scripts/tah/hud.js	2750	ui-label	Vote
scripts/tah/hud.js	2762	ui-label	Contest
scripts/tah/hud.js	2767	ui-label	Force Check
scripts/tah/hud.js	2773	ui-label	Downtime
scripts/tah/hud.js	2784	ui-label	Reserve
scripts/tah/hud.js	2795	ui-label	Utility
scripts/tah/hud.js	2810	ui-label	Full Repair
scripts/tah/hud.js	2842	ui-label	Link to Token
scripts/tah/hud.js	2857	ui-label	Structure
scripts/tah/hud.js	2867	ui-label	Overheat
scripts/tah/hud.js	2877	ui-label	Suicide
scripts/tah/hud.js	2878	ui-label	Reactor Explosion
scripts/tah/hud.js	2881	ui-label	Resurrect
scripts/tah/hud.js	2884	ui-label	Recharge
scripts/tah/hud.js	2885	ui-label	Reload Weapon
scripts/tah/hud.js	2887	ui-label	Generate Scan
scripts/tah/hud.js	2888	ui-label	Effect Manager
scripts/tah/hud.js	2899	ui-label	Reinforcement
scripts/tah/hud.js	2908	ui-label	Knockback
scripts/tah/hud.js	2909	ui-label	Teleport
scripts/tah/hud.js	2910	ui-label	Fall
scripts/tah/hud.js	2911	ui-label	Reset History
scripts/tah/hud.js	2912	ui-label	Revert Last Movement
scripts/tah/hud.js	2913	ui-label	Revert All Movements
scripts/tah/hud.js	3038	ui-label	Custom
scripts/tah/hud.js	3075	ui-label	Utility
scripts/tah/hud.js	3079	ui-label	Gameplay
scripts/tah/hud.js	3080	ui-label	Movement
scripts/tah/hud.js	3081	ui-label	Measures
scripts/tah/hud.js	3083	ui-label	Glossary
scripts/tah/hud.js	3084	ui-label	Misc
scripts/tah/hud.js	3088	ui-label	Vote
scripts/tah/hud.js	3097	ui-label	Downtime
scripts/tah/hud.js	3104	ui-label	Reserve
scripts/tah/hud.js	3111	ui-label	Rest
scripts/tah/hud.js	3118	ui-label	Add Extra
scripts/tah/hud.js	3131	ui-label	Systems
scripts/tah/hud.js	3254	ui-label	Deployables
scripts/tah/hud.js	3283	ui-label	Ammo
scripts/tah/hud.js	3339	ui-label	Frame
scripts/tah/hud.js	3373	ui-label	Core Power
scripts/tah/hud.js	3374	ui-label	Traits
scripts/tah/hud.js	3375	ui-label	Core Bonus
scripts/tah/hud.js	3383	ui-label	Integrated
scripts/tah/hud.js	3384	ui-label	Reserves
scripts/tah/hud.js	3525	ui-label	Pilot
scripts/tah/hud.js	3586	ui-label	RESERVES
scripts/tah/hud.js	3601	ui-label	BOND
scripts/tah/hud.js	3633	ui-label	Powers
scripts/tah/hud.js	3699	ui-label	Unlock power
scripts/tah/hud.js	3740	ui-label	<i class="fas fa-times"></i> Cancel
scripts/tah/hud.js	3763	ui-label	Gear
scripts/tah/hud.js	3830	ui-label	Class
scripts/tah/hud.js	3906	ui-label	Templates
scripts/tah/hud.js	3907	ui-label	Traits
scripts/tah/hud.js	3994	ui-label	Systems
scripts/tah/hud.js	4062	ui-label	Deployables
scripts/tah/hud.js	4160	ui-label	ACTIVE
scripts/tah/hud.js	4195	ui-label	CHARGE
scripts/tah/hud.js	4214	ui-label	PASSIVE
scripts/tah/hud.js	4234	ui-label	RESOURCES
scripts/tah/hud.js	4415	ui-label	Talents
scripts/tah/hud.js	4552	ui-label	RESOURCES
scripts/tah/hud.js	4796	ui-label	Ammo
scripts/tah/hud.js	4806	ui-label	Statuses
scripts/tah/hud.js	4814	ui-label	Macros
scripts/tah/hud.js	4877	ui-label	Add macro...
scripts/tah/hud.js	4942	ui-label	Cancel
scripts/tah/hud.js	5226	ui-label	RANGE
scripts/tah/hud.js	5256	ui-label	FIGHT
scripts/tah/hud.js	4910	placeholder	(select a macro)
scripts/tah/hud.js	2672	prose-field	Trigger · +${bonus}
scripts/tah/hud.js	2700	prose-field	Untrained Trigger · +0
scripts/tah/hud.js	3931	prose-field	Template
scripts/tah/hud.js	2823	html-content	<p>Fully repair these ${actors.length} units?</p><p style="opacity:0.75;">${actors.map(a => a.name).join(', ')}</p>
scripts/tah/item-helpers.js	431	notification	${profileName} is already the active profile.
scripts/tah/item-helpers.js	411	ui-label	PROFILES
scripts/tah/status-panel.js	46	ui-label	Remove
scripts/tah/status-panel.js	47	ui-label	Keep
scripts/tah/status-panel.js	301	placeholder	Search statuses…
scripts/tah/status-panel.js	314	tooltip	Click: apply or add a stack<br>Right-click: remove or reduce<br>Ctrl+click: favorite<br>Hover: description
scripts/tah/status-wheel.js	358	notification	Enable the Token Action HUD to use the status wheel.
scripts/tah/status-wheel.js	367	notification	No active or starred statuses. Star some in the Token Action HUD status panel.
scripts/tah/tokenStatBar.js	1537	notification	Reset failed, see the console.
scripts/tah/tokenStatBar.js	3371	notification	Only the GM can reinject auto bars.
scripts/tah/tokenStatBar.js	3399	notification	Reinjected auto bars on ${sceneTokens} scene token(s) and ${prototypes} prototype(s)${failed ? 
scripts/tah/tokenStatBar.js	3406	notification	No active scene.
scripts/tah/tokenStatBar.js	3429	notification	No Lancer tokens on this scene.
scripts/tah/tokenStatBar.js	3435	notification	Applied defaults to ${updates.length} token(s).
scripts/tah/tokenStatBar.js	3440	notification	Failed to apply defaults, see the console.
scripts/tah/tokenStatBar.js	1447	dialog-title	Link Item to Extra Bar
scripts/tah/tokenStatBar.js	3149	dialog-title	Reaction (1 = available, 0 = used)
scripts/tah/tokenStatBar.js	57	ui-label	Heat
scripts/tah/tokenStatBar.js	72	ui-label	Stress
scripts/tah/tokenStatBar.js	88	ui-label	Burn
scripts/tah/tokenStatBar.js	107	ui-label	Stress
scripts/tah/tokenStatBar.js	1449	ui-label	Link
scripts/tah/tokenStatBar.js	1166	placeholder	Label
scripts/tah/tokenStatBar.js	1223	placeholder	Actor.X.Item.Y (UUID)
scripts/tools/compendium-tools.js	12	notification	lancer-automations macro pack not found
scripts/tools/compendium-tools.js	16	notification	Macro "${macroName}" not found in lancer-automations pack
scripts/tools/compendium-tools.js	27	notification	Only the GM can pack macros.
scripts/tools/compendium-tools.js	33	notification	Compendium '${packKey}' not found. Ensure you updated module.json and RESTARTED Foundry.
scripts/tools/compendium-tools.js	43	notification	No .json files found in ${sourcePath}
scripts/tools/compendium-tools.js	45	notification	Synchronizing ${jsonFiles.length} macros into ${pack.label}...
scripts/tools/compendium-tools.js	82	notification	Macro compendium synchronization complete!
scripts/tools/compendium-tools.js	87	notification	An error occurred while packing macros. Check the console for details.
scripts/tools/downtime-item.js	120	notification	Downtime import: invalid JSON.
scripts/tools/downtime-item.js	127	notification	Downtime import: no downtime actions in this file.
scripts/tools/downtime-item.js	166	notification	Downtime import: ${entries.length} activities in "${pack.title ?? 'Downtime Activities'}".
scripts/tools/downtime-item.js	232	notification	Downtime import: no file selected.
scripts/tools/downtime-item.js	240	notification	Downtime import: no actions.json in this LCP.
scripts/tools/downtime-item.js	222	dialog-title	Import Downtime Actions
scripts/tools/downtime-item.js	89	ui-label	Downtime Activity
scripts/tools/downtime-item.js	99	ui-label	LA - Downtime Activities
scripts/tools/downtime-item.js	226	ui-label	Import
scripts/tools/downtime-item.js	245	ui-label	Cancel
scripts/tools/downtime-item.js	223	html-content	<p>Select an <code>.lcp</code> file. Actions with activation "Downtime" become items in the "Downtime Activities" compendium.</p><input type="file" accept=".lcp,.json,application/json,application/zip" style="margin-bottom:6px;">
scripts/tools/downtime.js	416	notification	Downtime: no pilot available.
scripts/tools/downtime.js	598	notification	Manual Roll Mode is enabled but no value was entered. Please enter a dice result or disable Manual Roll Mode.
scripts/tools/downtime.js	839	notification	Could not create "${journalFolderName}" folder. ${error}
scripts/tools/downtime.js	854	notification	Error creating Downtime Journal: ${error}
scripts/tools/downtime.js	438	dialog-title	Downtime: Pilot Selection
scripts/tools/downtime.js	575	dialog-title	Downtime: Objective and Activity
scripts/tools/downtime.js	790	dialog-title	Downtime Submitted
scripts/tools/downtime.js	810	dialog-title	Downtime: Summary
scripts/tools/downtime.js	886	dialog-title	Downtime Filed
scripts/tools/downtime.js	442	ui-label	Proceed
scripts/tools/downtime.js	579	ui-label	Submit Downtime Request
scripts/tools/downtime.js	814	ui-label	Submit and Close
scripts/tools/downtime.js	888	ui-label	Close
scripts/tools/downtime.js	480	placeholder	Awaiting operation name...
scripts/tools/downtime.js	482	placeholder	Quadrant, Line, Sector, Planet...
scripts/tools/downtime.js	492	placeholder	Brief description of aim or goal of downtime activity
scripts/tools/downtime.js	513	placeholder	Any Int
scripts/tools/downtime.js	514	placeholder	Precision circumstantial modification coefficients. Add notes for ingestion by Evaluatory COMP/CON.
scripts/tools/downtime.js	519	placeholder	Precision circumstantial modification coefficients, adjusted for causal free radicals. Add notes for ingestion by Evaluatory COMP/CON.
scripts/tools/downtime.js	522	placeholder	Full override, bypasses Probability matrices. Precognitive bandwidth may exceed administrative NHP allotment. Use sparingly. Add notes for ingestion by Evaluatory COMP/CON.
scripts/tools/downtime.js	727	placeholder	A brief summary of results, general analysis of success or failure, and potential next steps to continue on trajectory towards any goals or project completions
scripts/tools/downtime.js	731	placeholder	Full override, bypasses Probability matrices. Precognitive bandwidth may exceed administrative NHP allotment. Use sparingly. Add notes for ingestion by Evaluatory COMP/CON.
scripts/tools/downtime.js	791	html-content	<div class="lancer-dialog-header"><div class="lancer-dialog-title">DOWNTIME SUBMITTED</div><div class="lancer-dialog-subtitle">${pilotData.name}</div></div><p style="padding:0.5rem 0.25rem;">Your downtime request has been sent to the GM for review. You'll receive a link to the log once it's filed.</p>
scripts/tools/downtime.js	868	html-content	<p><b>Downtime Report Filed</b></p><p>@UUID[${page.uuid}]{${pageName}}</p>
scripts/tools/item-browser.js	202	notification	Copied LID: ${lid}
scripts/tools/item-browser.js	94	dialog-title	Find Item
scripts/tools/item-browser.js	120	ui-label	<i class="fas fa-times"></i> Cancel
scripts/tools/item-browser.js	103	placeholder	Search by name or LID...
scripts/tools/misc-tools.js	792	dev-message	lancer-automations | halfDamageOnSave needs a Token origin, damage roll skipped.
scripts/tools/misc-tools.js	934	notification	Force Check: no targets selected.
scripts/tools/misc-tools.js	1517	dev-message	lancer-automations | executeTechAttack: target (actor or item) is required.
scripts/tools/misc-tools.js	1623	dev-message	lancer-automations | executeReactorMeltdown requires a token or actor.
scripts/tools/misc-tools.js	1705	notification	Reactor Meltdown cancelled.
scripts/tools/misc-tools.js	1729	dev-message	lancer-automations | executeReactorExplosion requires a token.
scripts/tools/misc-tools.js	1895	dev-message	lancer-automations | activateGeneralAction: no general action "${name}".
scripts/tools/misc-tools.js	1919	dev-message	lancer-automations | executeActivation requires an item.
scripts/tools/misc-tools.js	1933	dev-message	lancer-automations | flow "${flowName}" not found.
scripts/tools/misc-tools.js	1948	dev-message	lancer-automations | executeActivation: cannot determine flow for item.
scripts/tools/misc-tools.js	2020	dev-message	lancer-automations | skirmish requires a token.
scripts/tools/misc-tools.js	2164	dev-message	lancer-automations | barrage requires a token.
scripts/tools/misc-tools.js	2388	dev-message	lancer-automations | executeInvade requires a token or actor.
scripts/tools/misc-tools.js	1635	dialog-title	Reactor Meltdown
scripts/tools/misc-tools.js	1718	dialog-title	Reactor Meltdown
scripts/tools/misc-tools.js	1747	dialog-title	REACTOR EXPLOSION
scripts/tools/misc-tools.js	2104	dialog-title	SKIRMISH WEAPON ORDER
scripts/tools/misc-tools.js	2276	dialog-title	WEAPON ORDER
scripts/tools/misc-tools.js	2313	dialog-title	BARRAGE MOUNT ORDER
scripts/tools/misc-tools.js	639	prose-field	Waiting for ${ownerName} to roll…
scripts/tools/misc-tools.js	1720	prose-field	Reactor meltdown initiated. Explosion will occur at the end of turn ${selectedTurns}. Your mech will be annihilated, dealing 4d6 Explosive Damage in a Burst 2 radius.
scripts/tools/misc-tools.js	1748	prose-field	Confirm the tokens caught in the Burst 2. Close the card to cancel.
scripts/tools/misc-tools.js	2314	prose-field	Select which mount to trigger. Aux weapons don't deal bonus damage.
scripts/tools/movement-tools.js	45	notification	${token.name} is not Prone.
scripts/tools/movement-tools.js	113	dev-message	lancer-automations | executeFall requires a target token.
scripts/tools/movement-tools.js	139	notification	Token is already on the ground
scripts/tools/movement-tools.js	155	notification	Token has fallen ${fallAmount} space${fallAmount !== totalFallAmount ? 
scripts/tools/movement-tools.js	50	dialog-title	Standing Up
scripts/tools/movement-tools.js	75	dialog-title	BOOST
scripts/tools/movement-tools.js	95	dialog-title	TELEPORT
scripts/tools/movement-tools.js	52	prose-field	Stands up, using their standard move (+${speed} speed). Removes Prone.
scripts/tools/movement-tools.js	76	prose-field	Move up to your speed.
scripts/tools/movement-tools.js	96	prose-field	Select destination within Range ${speed}. Costs ${moveCost} movement.
scripts/tools/pilot-reserves.js	61	notification	Select a pilot or mech token.
scripts/tools/pilot-reserves.js	171	notification	Added "${doc.name}" to ${pilot.name}.
scripts/tools/pilot-reserves.js	178	notification	Enter a name.
scripts/tools/pilot-reserves.js	184	notification	Added "${name}" to ${pilot.name}.
scripts/tools/pilot-reserves.js	191	notification	Enter a name.
scripts/tools/pilot-reserves.js	209	notification	Added project "${name}" to ${pilot.name}.
scripts/tools/pilot-reserves.js	216	notification	Enter a name.
scripts/tools/pilot-reserves.js	223	notification	Added "${name}" to ${pilot.name}.
scripts/tools/pilot-reserves.js	138	dialog-title	Reserves — ${pilot.name}
scripts/tools/pilot-reserves.js	208	ui-label	Project
scripts/tools/pilot-reserves.js	108	placeholder	Name
scripts/tools/pilot-reserves.js	109	placeholder	Details
scripts/tools/pilot-reserves.js	113	placeholder	Name
scripts/tools/pilot-reserves.js	114	placeholder	Details
scripts/tools/pilot-reserves.js	120	placeholder	Custom requirement
scripts/tools/pilot-reserves.js	124	placeholder	Organization Name
scripts/tools/pilot-reserves.js	126	placeholder	Purpose / Goal
scripts/tools/rest.js	321	notification	Not enough repairs available.
scripts/tools/rest.js	415	notification	Total cost exceeds available repairs.
scripts/tools/rest.js	601	notification	No mech for this token. Pick a mech token, or a pilot with an active mech.
scripts/tools/rest.js	310	dialog-title	Emergency Recovery
scripts/tools/rest.js	404	dialog-title	Rest
scripts/tools/scan.js	571	dev-message	lancer-automations: ScanFlow not registered.
scripts/tools/scan.js	588	notification	${game.user.name} attempted to run SCAN to Journal but lacks proper permissions. Please correct and try again.
scripts/tools/scan.js	597	dev-message	lancer-automations: ScanFlow not registered.
scripts/tools/scan.js	705	notification	${game.user.name} attempted to run SCAN to Journal but lacks proper permissions. Please correct and try again.
scripts/tools/scan.js	717	notification	${FOLDER_NAME} does not exist and must be created manually.
scripts/tools/scan.js	952	notification	Scan request sent to GM for ${targetArray.length} target${targetArray.length > 1 ? 's' : ''}.
scripts/tools/scan.js	999	notification	Journal creation request sent to GM for ${targetArray.length} target${targetArray.length > 1 ? 's' : ''}
scripts/tools/scan.js	1117	notification	No targets selected for Scan!
scripts/tools/scan.js	1169	notification	Scan request sent to GM for ${targets.length} target${targets.length > 1 ? 's' : ''}
scripts/tools/scan.js	1257	notification	No targets selected for Generate Scan.
scripts/tools/scan.js	1428	notification	Regenerated ${results.updated.length}, missing ${results.missing.length}, skipped ${results.skipped.length}.
scripts/tools/scan.js	969	dialog-title	System Scan Options
scripts/tools/scan.js	1107	dialog-title	SCAN — Select Target
scripts/tools/scan.js	1136	dialog-title	SCAN Action
scripts/tools/scan.js	1270	dialog-title	Generate Scan
scripts/tools/scan.js	514	ui-label	Hull
scripts/tools/scan.js	1108	prose-field	Choose a target within Sensors (${sensorRange})
scripts/tools/wreck.js	887	dialog-title	Wreck
scripts/tools/wreck.js	888	dialog-title	Detection
scripts/tools/wreck.js	889	dialog-title	Stat Hint
scripts/tools/wreck.js	891	dialog-title	Scan
scripts/tools/wreck.js	892	dialog-title	Elevation
scripts/tools/wreck.js	1253	dialog-title	Link Scan Document: ${actor.name}
scripts/tools/wreck.js	1332	dialog-title	Unlink Scan Document: ${actor.name}
scripts/tools/wreck.js	1295	ui-label	<i class="fas fa-link"></i> Link
scripts/tools/wreck.js	1317	ui-label	<i class="fas fa-times"></i> Cancel
scripts/tools/wreck.js	1060	placeholder	Default (use global setting)
scripts/tools/wreck.js	1246	placeholder	Search by name…
scripts/tools/wreck.js	753	tooltip	Resurrect
scripts/tools/wreck.js	976	tooltip	Pick a folder: a random file is used on each death
scripts/tools/wreck.js	983	tooltip	Pick a folder: a random file is used on each death
scripts/tools/wreck.js	990	tooltip	Pick a folder: a random file is used on each death
scripts/tools/wreck.js	1333	html-content	             <div class="lancer-dialog-header">                 <h2 class="lancer-dialog-title">Unlink Scan Document</h2>                 <p class="lancer-dialog-subtitle">${_escapeText(actor.name)}</p>             </div>             <div class="form-group">                 <p>Remove the scan flag from ${docs.length} journal(s) linked to ${_escapeText(actor.name)}? The journals are not deleted.</p>             </div>         
scripts/vision/lancerDetectionModes.js	1822	notification	Updating prototype token vision...
scripts/vision/lancerDetectionModes.js	1837	notification	Updating placed token vision...
scripts/vision/lancerDetectionModes.js	1874	notification	Token vision updated.
scripts/vision/lancerDetectionModes.js	1884	ui-label	Lancer: Battlefield Awareness
scripts/vision/lancerDetectionModes.js	1892	ui-label	Lancer: Sensors
scripts/vision/lancerDetectionModes.js	1900	ui-label	Lancer: Line of Sight
scripts/vision/lancerDetectionModes.js	1908	ui-label	Lancer: Line of Sight (shadow)
scripts/vision/tokenBlocksVision.js	209	tooltip	Token blocks line of sight through its bounding box. The Bulwark status enables this automatically while active.
scripts/vision/tokenBlocksVision.js	215	tooltip	Blocks Lancer line of sight, not Foundry vision.
scripts/vision/visionFromEdge.js	548	tooltip	Vision computed from the token's perimeter (Lancer LOS-style) so larger tokens can peek around corners. 'Default' follows the world setting.
startups/itemActivations.js	224	notification	Moving Target: Anti-materiel Rifle not found on ${reactorToken.name}.
startups/itemActivations.js	1062	notification	Sniper's Mark: ${target.name} is now marked.
startups/itemActivations.js	1065	notification	Sniper's Mark: removed from ${target.name}.
startups/itemActivations.js	2358	notification	${token.name} takes 3 AP Kinetic damage from Sandblast.
startups/itemActivations.js	3066	notification	Predatory Logic: ${target.name} has no non-Superheavy weapon.
startups/itemActivations.js	3142	notification	Petrify is already affecting a character.
startups/itemActivations.js	3150	notification	Petrify: ${target.name} was already petrified this scene.
startups/itemActivations.js	3293	notification	Battlefield Diagnostics: Multiple targets hit. Only applying to the first target.
startups/itemActivations.js	3342	notification	${target.name}'s ${chosenWeapon.name} loses Ordnance until the end of their next turn!
startups/itemActivations.js	3386	notification	${target.name}'s ${chosenWeapon.name} gains ${tagDisplayName} until the end of their next turn!
startups/itemActivations.js	3395	notification	${target.name} has no valid weapons to calibrate.
startups/itemActivations.js	3442	notification	${target.name} has no conditions to clear.
startups/itemActivations.js	3457	notification	Cleared ${chosenCondition.name} from ${target.name}.
startups/itemActivations.js	5606	notification	${target.name}: ${statusId} cleared.
startups/itemActivations.js	5962	notification	${reactorToken.name} has no Sealant Blend immobilization to break free from.
startups/itemActivations.js	5967	notification	${reactorToken.name} breaks free from the Sealant Blend!
startups/itemActivations.js	89	dialog-title	SUPPRESS
startups/itemActivations.js	180	dialog-title	INTERRUPT MOVEMENT?
startups/itemActivations.js	228	dialog-title	MOVING TARGET
startups/itemActivations.js	284	dialog-title	INTERRUPT MOVEMENT?
startups/itemActivations.js	364	dialog-title	SEALANT GUN
startups/itemActivations.js	391	dialog-title	Sealant Gun Save
startups/itemActivations.js	403	dialog-title	Sealant
startups/itemActivations.js	436	dialog-title	ENGINEER'S MARK
startups/itemActivations.js	627	dialog-title	RESTOCK DRONE
startups/itemActivations.js	767	dialog-title	DEFENSE NET - FORCED OFFLINE
startups/itemActivations.js	1041	dialog-title	SNIPER'S MARK
startups/itemActivations.js	1139	dialog-title	SNIPER'S MARK - EXPOSED
startups/itemActivations.js	1278	dialog-title	REBOUND
startups/itemActivations.js	1291	dialog-title	REBOUND
startups/itemActivations.js	1316	dialog-title	REBOUND
startups/itemActivations.js	1327	dialog-title	REBOUND
startups/itemActivations.js	1396	dialog-title	INSTINCT MODE
startups/itemActivations.js	1407	dialog-title	Instinct Mode
startups/itemActivations.js	1415	dialog-title	INSTINCT MODE
startups/itemActivations.js	1462	dialog-title	COUNTER-BALLISTIC SUITE
startups/itemActivations.js	1511	dialog-title	COUNTER-BALLISTIC SUITE
startups/itemActivations.js	1618	dialog-title	MAG FIELD
startups/itemActivations.js	1632	dialog-title	MAG FIELD
startups/itemActivations.js	1850	dialog-title	MELT
startups/itemActivations.js	2051	dialog-title	STORMFALL
startups/itemActivations.js	2073	dialog-title	Stormfall
startups/itemActivations.js	2150	dialog-title	SMOKE CHARGES
startups/itemActivations.js	2179	dialog-title	HARPY TURBOJETS
startups/itemActivations.js	2285	dialog-title	TERRAIN PRINTER
startups/itemActivations.js	2539	dialog-title	PRIMARY WEAPON
startups/itemActivations.js	2772	dialog-title	PULVERIZER CHARGE
startups/itemActivations.js	2795	dialog-title	Pulverizer Charge - Hull Save
startups/itemActivations.js	2965	dialog-title	TEAR DOWN
startups/itemActivations.js	2972	dialog-title	TEAR DOWN
